isGranular,dataGranularityL1,dataGranularityL2,dataGranularityL3,dataGranularityL4,runtTimeVersion,observationID,obsGroupID,PK_ID,Source
Y,Belgium,Brussels,9) 160%,0% - 200%,202506081933,17,1,17_1_7,Business Input
Y,Belgium,Brussels,9) 160%,0% - 200%,202506081933,18,1,18_1_7,Business Input
Y,Belgium,Brussels,9) 160%,0% - 200%,202506081933,19,1,19_1_7,Business Input
Y,Belgium,Brussels,9) 160%,0% - 200%,202506081933,20,1,20_1_7,Business Input
Y,Belgium,Brussels,9) 160%,0% - 200%,202506081933,21,1,21_1_7,Business Input
Y,Belgium,Brussels,9) 160%,0% - 200%,202506081933,22,1,22_1_7,Business Input
Y,Belgium,Brussels,9) 160%,0% - 200%,202506081933,23,1,23_1_7,Business Input
Y,Belgium,Brussels,9) 160%,0% - 200%,202506081933,24,1,24_1_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,1,2,1_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,2,2,2_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,3,2,3_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,4,2,4_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,5,2,5_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,6,2,6_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,7,2,7_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,8,2,8_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,9,2,9_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,10,2,10_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,11,2,11_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,12,2,12_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,13,2,13_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,14,2,14_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,15,2,15_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,16,2,16_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,17,2,17_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,18,2,18_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,19,2,19_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,20,2,20_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,21,2,21_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,22,2,22_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,23,2,23_2_7,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,24,2,24_2_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,1,3,1_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,2,3,2_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,3,3,3_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,4,3,4_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,5,3,5_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,6,3,6_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,7,3,7_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,8,3,8_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,9,3,9_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,10,3,10_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,11,3,11_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,12,3,12_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,13,3,13_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,14,3,14_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,15,3,15_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,16,3,16_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,17,3,17_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,18,3,18_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,19,3,19_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,20,3,20_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,21,3,21_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,22,3,22_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,23,3,23_3_7,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,24,3,24_3_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,1,4,1_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,2,4,2_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,3,4,3_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,4,4,4_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,5,4,5_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,6,4,6_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,7,4,7_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,8,4,8_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,9,4,9_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,10,4,10_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,11,4,11_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,12,4,12_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,13,4,13_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,14,4,14_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,15,4,15_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,16,4,16_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,17,4,17_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,18,4,18_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,19,4,19_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,20,4,20_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,21,4,21_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,22,4,22_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,23,4,23_4_7,Business Input
Y,Belgium,Brussels,8) 140%,0% - 200%,202506081933,24,4,24_4_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,1,5,1_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,2,5,2_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,3,5,3_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,4,5,4_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,5,5,5_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,6,5,6_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,7,5,7_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,8,5,8_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,9,5,9_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,10,5,10_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,11,5,11_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,12,5,12_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,13,5,13_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,14,5,14_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,15,5,15_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,16,5,16_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,17,5,17_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,18,5,18_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,19,5,19_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,20,5,20_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,21,5,21_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,22,5,22_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,23,5,23_5_7,Business Input
Y,Spain,Barcelona,8) 140%,0% - 200%,202506081933,24,5,24_5_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,1,6,1_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,2,6,2_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,3,6,3_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,4,6,4_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,5,6,5_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,6,6,6_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,7,6,7_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,8,6,8_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,9,6,9_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,10,6,10_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,11,6,11_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,12,6,12_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,13,6,13_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,14,6,14_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,15,6,15_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,16,6,16_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,17,6,17_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,18,6,18_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,19,6,19_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,20,6,20_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,21,6,21_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,22,6,22_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,23,6,23_6_7,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,24,6,24_6_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,1,7,1_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,2,7,2_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,3,7,3_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,4,7,4_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,5,7,5_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,6,7,6_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,7,7,7_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,8,7,8_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,9,7,9_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,10,7,10_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,11,7,11_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,12,7,12_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,13,7,13_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,14,7,14_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,15,7,15_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,16,7,16_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,17,7,17_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,18,7,18_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,19,7,19_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,20,7,20_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,21,7,21_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,22,7,22_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,23,7,23_7_7,Business Input
Y,Spain,Barcelona,1) 0%,0% - 100%,202506081933,24,7,24_7_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,1,8,1_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,2,8,2_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,3,8,3_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,4,8,4_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,5,8,5_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,6,8,6_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,7,8,7_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,8,8,8_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,9,8,9_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,10,8,10_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,11,8,11_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,12,8,12_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,13,8,13_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,14,8,14_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,15,8,15_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,16,8,16_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,17,8,17_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,18,8,18_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,19,8,19_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,20,8,20_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,21,8,21_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,22,8,22_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,23,8,23_8_7,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,24,8,24_8_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,1,9,1_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,2,9,2_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,3,9,3_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,4,9,4_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,5,9,5_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,6,9,6_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,7,9,7_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,8,9,8_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,9,9,9_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,10,9,10_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,11,9,11_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,12,9,12_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,13,9,13_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,14,9,14_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,15,9,15_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,16,9,16_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,17,9,17_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,18,9,18_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,19,9,19_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,20,9,20_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,21,9,21_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,22,9,22_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,23,9,23_9_7,Business Input
Y,Belgium,Brussels,10) 180%,0% - 200%,202506081933,24,9,24_9_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,1,10,1_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,2,10,2_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,3,10,3_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,4,10,4_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,5,10,5_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,6,10,6_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,7,10,7_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,8,10,8_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,9,10,9_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,10,10,10_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,11,10,11_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,12,10,12_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,13,10,13_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,14,10,14_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,15,10,15_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,16,10,16_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,17,10,17_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,18,10,18_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,19,10,19_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,20,10,20_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,21,10,21_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,22,10,22_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,23,10,23_10_7,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,24,10,24_10_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,1,11,1_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,2,11,2_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,3,11,3_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,4,11,4_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,5,11,5_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,6,11,6_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,7,11,7_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,8,11,8_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,9,11,9_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,10,11,10_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,11,11,11_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,12,11,12_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,13,11,13_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,14,11,14_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,15,11,15_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,16,11,16_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,17,11,17_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,18,11,18_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,19,11,19_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,20,11,20_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,21,11,21_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,22,11,22_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,23,11,23_11_7,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,24,11,24_11_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,1,12,1_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,2,12,2_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,3,12,3_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,4,12,4_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,5,12,5_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,6,12,6_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,7,12,7_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,8,12,8_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,9,12,9_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,10,12,10_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,11,12,11_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,12,12,12_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,13,12,13_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,14,12,14_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,15,12,15_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,16,12,16_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,17,12,17_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,18,12,18_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,19,12,19_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,20,12,20_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,21,12,21_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,22,12,22_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,23,12,23_12_7,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,24,12,24_12_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,1,13,1_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,2,13,2_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,3,13,3_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,4,13,4_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,5,13,5_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,6,13,6_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,7,13,7_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,8,13,8_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,9,13,9_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,10,13,10_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,11,13,11_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,12,13,12_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,13,13,13_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,14,13,14_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,15,13,15_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,16,13,16_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,17,13,17_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,18,13,18_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,19,13,19_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,20,13,20_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,21,13,21_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,22,13,22_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,23,13,23_13_7,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,24,13,24_13_7,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,1,14,1_14_7,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,2,14,2_14_7,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,3,14,3_14_7,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,4,14,4_14_7,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,5,14,5_14_7,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,6,14,6_14_7,Business Input
